"Gene","Correlation_with_PCoA2"
"group_2335.Phage.tail.protein.Bacteriophage.933W.L0121.tail.fibre.C.terminal.domain.containing.protein",0.427328825023671
"group_2333.Phage.tail.protein",0.427328825023671
"group_2324.Minor.tail.protein.M",0.427328825023671
"group_2308.Putative.prophage.tail.fiber.C.terminal.domain.protein.Putative.tail.protein.Phage.tail.protein",0.427328825023671
"group_2293.Putative.nuclease.YbcO.DLP12.prophage",0.427328825023671
"group_2255.prophage.tail.fiber.N.terminal.domain.containing.protein.Phage.tail.protein",0.427328825023671
"group_2228.Phage.terminase.large.subunit.terminase.gpA.endonuclease.subunit.Terminase.large.subunit",0.427328825023671
"group_2135.hypothetical.protein.Fibronectin.type.III.domain.containing.protein",0.427328825023671
"group_2134.DUF1737.domain.containing.protein",0.427328825023671
"group_1591.Minor.tail.protein.U",0.427328825023671
"group_1589.DNA.breaking.rejoining.protein",0.427328825023671
"group_1582.Phage.protein",0.427328825023671
"group_1495.IS3.family.IS1203.transposase.ORF.A",0.427328825023671
"group_1479.IS3.family.IS1203.transposase.ORF.B",0.427328825023671
